#       10     1.60445     0.92234     2.58806    2
#        1      884      394      490  3.24    369   3927   1640
        1         2112    32   9.39570000E-01   2.82138759E-01  -6.78217828E-01  -7.21459118E-01   1.39387114E+00   5.21020633E+00  -1.26277327E+01  -1.18331162E+01   3.01500000E+01   3.01500000E+01
        1         2212    10   9.38300000E-01  -2.09640850E-01  -4.17633134E-01  -1.55559799E+00   1.87580882E+00  -5.83389529E+00  -1.11653435E+00  -2.24887559E+01   3.01500000E+01   3.01500000E+01
        1         2212    22   9.38270000E-01  -9.18152490E-03  -1.03351001E+00  -1.87456160E+00   2.33721180E+00  -8.41323845E-01  -1.29023191E+01  -2.14290855E+01   3.01500000E+01   3.01500000E+01
        1         2212    11   9.38270000E-01  -1.01096487E+00   2.32024116E-01  -1.35804974E+00   1.94949605E+00  -1.41008144E+01   2.50333589E+00  -1.73911335E+01   3.01500000E+01   3.01500000E+01
        1         2212     4   9.38270000E-01  -7.38182292E-01   9.61634436E-02  -2.35091634E+00   2.63843111E+00  -1.04148655E+01   2.51500248E+00  -2.36900010E+01   3.01500000E+01   3.01500000E+01
        1         2212     4   9.38270000E-01  -1.41183078E+00   6.81142729E-01  -1.43275439E+00   2.32171431E+00  -1.96061844E+01   1.06305718E+01  -1.55583760E+01   3.01500000E+01   3.01500000E+01
        1         2112    36   9.39570000E-01   3.43628424E-01   4.80918108E-01  -4.17367003E-02   1.11080892E+00   7.56254392E+00   8.07769207E+00   1.36515355E+00   3.01500000E+01   3.01500000E+01
        1         2212    26   9.38300000E-01  -8.12472076E-01  -7.54014904E-01   1.13822709E+00   1.84516047E+00  -1.03101229E+01  -5.23492192E+00   1.59668116E+01   3.01500000E+01   3.01500000E+01
        1         2212    30   9.38270000E-01  -1.00287172E-01   5.25325372E-01   2.18571631E-01   1.10188403E+00  -1.43243813E+00   8.05544146E+00   7.68532624E+00   3.01500000E+01   3.01500000E+01
        1         2112    30   9.39600000E-01  -6.47640000E-01  -1.51384668E+00   1.51647362E+00   2.42769638E+00  -4.91079684E+00  -1.77528307E+01   1.50161306E+01   3.01500000E+01   3.01500000E+01
        1         2112    19   9.39570000E-01  -1.41322579E-01  -1.28529788E-01   3.97562647E-01   1.03794982E+00   6.38555800E-01  -7.80967626E+00   1.25727565E+01   3.01500000E+01   3.01500000E+01
        1         2212     1   9.38300000E-01   4.66176162E-03   7.45980248E-02  -2.33030210E+00   2.51322529E+00  -3.73599894E+00   3.67729520E+00  -2.75265233E+01   3.01500000E+01   3.01500000E+01
        1         2212     3   9.38270000E-01  -6.74092048E-02   2.56736972E-01  -2.40598539E+00   2.59606898E+00  -6.94775625E+00   7.82928979E-01  -2.45195479E+01   3.01500000E+01   3.01500000E+01
        1         2212    27   9.38270000E-01   1.92032591E-01   5.44193258E-01  -4.77416262E-01   1.20054142E+00  -7.77118726E-01   8.22441407E+00  -6.57287885E+00   3.01500000E+01   3.01500000E+01
